primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
METTL1,8.87347130989703e-13,-0.657985178030132,-0.48356902901088594,-0.8324013270493779,7.58384899511275e-12,1.6092927567629254e-08
PPM1G,9.0423461262884e-13,0.5981107509354711,0.750164724823862,0.44605677704707897,7.71727008688783e-12,1.6399198934636642e-08
EYA2,9.44931377894472e-13,0.8702568337363841,1.09860847313622,0.641905194336546,8.05323095370965e-12,1.7137275469494145e-08
RNF157,9.63124307483203e-13,0.612660749133676,0.7244067215742409,0.500914776693112,8.20442575881417e-12,1.746722244051537e-08
OAS1C,9.7057673980784e-13,0.665659032859235,0.82453535711797,0.5067827086005,8.264028053124411e-12,1.7602379753154985e-08
RDH10,9.71360078708013e-13,0.760617695174861,0.960306547442193,0.560928842907529,8.26681669988199e-12,1.7616586387448526e-08
AGTRAP,9.97920932688167e-13,0.704707815922373,0.8954427152136191,0.513972916631127,8.47695270971081e-12,1.8098294035232596e-08
ELL2,1.0110770082750699e-12,0.6128037428078461,0.7922938443994909,0.43331364121620203,8.57665697945591e-12,1.8336892622076666e-08
UHRF1,1.0184385453795202e-12,1.01645197372317,1.30051814380825,0.732385803638087,8.63506379570032e-12,1.8470401459002977e-08
FAAH,1.0389847075879499e-12,0.612958842826923,0.7216972830171559,0.504220402636691,8.80515264337154e-12,1.884302665681506e-08
SH3D19,1.08739089119262e-12,0.6009436933149009,0.7542393850314779,0.447648001598325,9.198190859454e-12,1.9720921202669358e-08
NABP1,1.09332434674677e-12,0.7368181006399742,0.935000277964865,0.5386359233150829,9.244070094451929e-12,1.9828530352599422e-08
ILK,1.11413036354966e-12,0.602419630088296,0.757259553799146,0.44757970637744604,9.41121018786058e-12,2.0205868273336632e-08
RAB19,1.12637000967596e-12,0.711227340242168,0.8774284870193342,0.545026193465002,9.510170621733369e-12,2.042784649548321e-08
EXOC3L4,1.12734982800852e-12,0.80203707823771,1.0025608543709201,0.6015133021044979,9.514014183695939e-12,2.044561648076252e-08
AIM2,1.16661820458329e-12,0.6616705617922061,0.845005196820047,0.47833592676436604,9.8271192560718e-12,2.1157787758322546e-08
PCSK6,1.1720236382458301e-12,0.639836532106391,0.761053185836582,0.5186198783761999,9.868069035852561e-12,2.1255820703226374e-08
FGGY,1.1889433999233401e-12,0.7673576229358471,0.9601374622664571,0.574577783605237,1.0005882831095e-11,2.1562677501009697e-08
MSMO1,1.2398977002303602e-12,0.63283905862499,0.7962609457591809,0.46941717149079903,1.0425027673332302e-11,2.2486784691377814e-08
RCAN3,1.2425824516181201e-12,0.758420809427816,0.9561260407178409,0.56071557813779,1.0442759658269801e-11,2.2535475342546227e-08
AR,1.2924503489107199e-12,0.597215902184833,0.7501383225888821,0.44429348178078293,1.08367450429241e-11,2.3439879527844815e-08
TMEM107,1.31765506623477e-12,0.634314520148768,0.7992302984185471,0.469398741878988,1.10378717234336e-11,2.3896992281233788e-08
LGALS1,1.32327173418344e-12,1.5066309725426599,1.8784883797785201,1.1347735653068,1.10798043264777e-11,2.3998856171150868e-08
NDUFA4L2,1.38520357237594e-12,-1.9528505192947798,-1.32156911746963,-2.58413192111994,1.15876623563699e-11,2.512205198861005e-08
RGS17,1.4452850857534501e-12,-0.644234610634826,-0.445125960553654,-0.843343260715999,1.20735561101909e-11,2.6211690315224572e-08
SORT1,1.47953461832091e-12,0.5889808552376771,0.698395172510439,0.47956653796491494,1.23426126209144e-11,2.6832839837868025e-08
NUP62,1.50522726642454e-12,0.6182079798481961,0.779279669758769,0.45713628993762395,1.25454051947957e-11,2.7298801703875457e-08
CADM1,1.51901052894207e-12,0.6671446425163989,0.8454464229024979,0.488842862130299,1.26428522041732e-11,2.7548774952893383e-08
TAPBPL,1.5331515973248102e-12,0.729492465880588,0.9296199461177759,0.5293649856434001,1.2754696040863699e-11,2.7805237369082758e-08
CDT1,1.5931826621356e-12,0.8701958484386508,1.10521932158186,0.635172375295443,1.3248033361068901e-11,2.8893960760491245e-08
9130008F23RIK,1.60444635916672e-12,0.6507387019959521,0.826481772610348,0.47499563138155604,1.33355816543756e-11,2.9098239169847636e-08
ECI2,1.61266866936879e-12,0.624512931272999,0.7875972751812328,0.461428587364766,1.33977824038811e-11,2.9247358987672374e-08
REM2,1.62639994050913e-12,0.7621500649325891,0.9326022062492489,0.591697923615928,1.35056727660593e-11,2.9496389321073582e-08
RGMA,1.62920521266192e-12,0.666102335690871,0.816340673233358,0.5158639981483839,1.3522776080932098e-11,2.954726573683658e-08
PLTP,1.6321815899998999e-12,-0.7389855010765941,-0.547157284368158,-0.9308137177850309,1.35412833102645e-11,2.9601245316238183e-08
DDX23,1.6760326672805098e-12,-0.6392846527947901,-0.4839042737387221,-0.794665031850857,1.3898732717786599e-11,3.0396528453799323e-08
SERF1,1.7159761722635802e-12,0.6054456713491999,0.7638007301818991,0.447090612516502,1.4216968414879997e-11,3.112094386017229e-08
CKLF,1.7301025830218899e-12,0.599505340414012,0.760329928224192,0.43868075260383205,1.4320922156862198e-11,3.1377140445684995e-08
GOLM1,1.74656560445073e-12,0.6729575731302271,0.851672283444135,0.49424286281631996,1.4450599362371502e-11,3.167571380231844e-08
KRT12,1.7860199532626801e-12,-1.12728328128659,-0.779390280686851,-1.47517628188632,1.4756837299486097e-11,3.2391257872371966e-08
CSRP2,1.9176150688193303e-12,0.9417243678607591,1.185889264877,0.697559470844522,1.5793763346097802e-11,3.4777866888107374e-08
USP43,1.96282324986871e-12,0.6299361665668061,0.772440233636392,0.48743209949721905,1.61441099590109e-11,3.559776245961892e-08
PYCR1,1.9912363310703504e-12,0.66404733507639,0.834439052745139,0.49365561740764097,1.63629642502456e-11,3.611306210029187e-08
FAM102B,2.00479910254278e-12,0.6191941448191801,0.79652937932725,0.44185891031111096,1.64595004634296e-11,3.635903652371585e-08
SOX15,2.08410017641938e-12,-0.636346805300429,-0.471709693003285,-0.8009839175975729,1.7102823891195402e-11,3.779724079954187e-08
P4HA1,2.1105762718617102e-12,0.740682381096734,0.9346287203916029,0.5467360418018651,1.73122619929824e-11,3.827741126648398e-08
LACTB,2.1850842948322e-12,-0.659413085972526,-0.4846905204812779,-0.834135651463773,1.7915320420920798e-11,3.962868877107678e-08
NHSL1,2.20060167819531e-12,0.603403879244815,0.7807429062388539,0.42606485225077706,1.80343931476503e-11,3.9910112035750145e-08
ARAP1,2.21557357215296e-12,0.7483249807100091,0.9414887299359241,0.555161231484095,1.8148889929795e-11,4.018164230456608e-08
METTL16,2.2185516145691804e-12,0.6385331754942289,0.8105206795904949,0.466545671397964,1.81650799466486e-11,4.023565208182666e-08
PDE4B,2.25370021760444e-12,0.66222359943493,0.7864290159486859,0.538018182921174,1.84362233407641e-11,4.087310714647412e-08
TWSG1,2.2848480439986403e-12,0.5906912230964539,0.7450743531057359,0.43630809308717206,1.8674179416836102e-11,4.143800412595934e-08
SYTL1,2.4840361111228798e-12,-0.692531371536146,-0.514821316084119,-0.870241426988173,2.02565103018545e-11,4.5050478911324544e-08
RGS3,2.59091163512754e-12,0.6055146131184661,0.7876967030956851,0.42333252314124703,2.1080652047856898e-11,4.698877341467306e-08
GPC4,2.63679857891852e-12,0.637186703274015,0.8128280379280141,0.461545368620015,2.14155750234063e-11,4.782097902726628e-08
TUBB2A,2.6735537643352204e-12,0.69730399633166,0.9126579560251121,0.48195003663820796,2.1694662671133602e-11,4.848757106998356e-08
BLOC1S6,2.76956096997711e-12,0.595658391944641,0.758716648209271,0.43260013568001005,2.24636662573814e-11,5.022875775150487e-08
FNDC3B,2.8302634587407594e-12,0.7093966680372159,0.90221449714109,0.516578838933342,2.29355040606445e-11,5.132965808772241e-08
TLN2,2.92222613825585e-12,-0.7409326694896009,-0.552549908749004,-0.929315430230197,2.36701622346619e-11,5.2997493243408096e-08
HS6ST2,2.99773004415491e-12,0.7608357489715409,0.937176523718731,0.584494974224351,2.4238444975833e-11,5.436683208079345e-08
SPP1,3.0001049351290198e-12,0.635366978590982,0.749779978196676,0.520953978985288,2.42468373901515e-11,5.44099031034999e-08
CDCA8,3.21158444822167e-12,1.29654997661023,1.64061829792047,0.952481655299995,2.5932900958570002e-11,5.8245295552948205e-08
DVL1,3.27070260959933e-12,0.621700687602378,0.7884570491161079,0.45494432608864793,2.6398514698572997e-11,5.931746252769345e-08
HOMER2,3.27705091088029e-12,0.858910441010091,1.09744170599797,0.6203791760222149,2.6437987241870502e-11,5.943259531972494e-08
ARHGEF10,3.34321844086462e-12,0.603384407433783,0.780077003042053,0.42669181182551397,2.6959808645407197e-11,6.063260964352074e-08
CYP2F2,3.4499556520357402e-12,0.74542551233231,0.8918017392942551,0.599049285370366,2.7783479442859697e-11,6.256839570532019e-08
9430015G10RIK,3.4651494182819397e-12,0.6659426387602819,0.838594590289958,0.493290687230606,2.78934531069513e-11,6.284394984996126e-08
NAV2,3.5933175681287e-12,0.716399625210929,0.9486274358822541,0.484171814539605,2.88995154836284e-11,6.51684074155821e-08
4930452B06RIK,3.6197831132927104e-12,0.598556926504059,0.742311718895407,0.45480213411271003,2.9086569137207104e-11,6.56483865426766e-08
SEPT6,3.73340883588989e-12,0.628316235872864,0.8062626964530942,0.45036977529263506,2.99465292559483e-11,6.770910264769904e-08
MAP4,3.7769072190068e-12,-0.6110802308370861,-0.45110485161041,-0.771055610063761,3.02820465622932e-11,6.849798932390731e-08
NIPAL4,3.7954900755999605e-12,-0.66543751644969,-0.5004297512260879,-0.8304452816732919,3.04041554819262e-11,6.883500801108088e-08
SPINK2,3.823136006312871e-12,0.779085781957305,0.9602622534985991,0.597909310416011,3.06120947507683e-11,6.933639461049023e-08
ZCCHC11,3.84532134127931e-12,0.6262604727861021,0.797739779347427,0.45478116622477793,3.07761464454729e-11,6.973874784544157e-08
MIS18A,3.87386133865102e-12,1.01982659187395,1.30007997916158,0.7395732045863129,3.09772262953152e-11,7.02563492377749e-08
D8ERTD82E,3.88991386473229e-12,0.591553250717536,0.7526881284854351,0.430418372949636,3.10781840752356e-11,7.05474778507848e-08
MT1,3.9822998613293e-12,-0.893416294359149,-0.659516971141897,-1.1273156175763999,3.1788287977582896e-11,7.222299028506819e-08
PLA2G16,4.04431928608061e-12,0.817093310747554,1.0256894505674399,0.608497170927665,3.22691485140158e-11,7.334777457235794e-08
LRRC1,4.06932456328875e-12,-0.616865106523796,-0.463077311077914,-0.770652901969678,3.2454384467812104e-11,7.380127027980477e-08
DIAPH3,4.14099125776467e-12,1.13237894359772,1.4271098265669502,0.8376480606284951,3.29824406898639e-11,7.510101745082005e-08
ERAP1,4.20647564667439e-12,0.620455283520986,0.8000342955869392,0.440876271455033,3.3489307431118e-11,7.628864232808674e-08
PER3,4.21118790471481e-12,0.792743489306735,1.0057928650947299,0.5796941135187379,3.35121122597226e-11,7.63741038399078e-08
ARF2,4.30369781935125e-12,0.6228593210268101,0.7979937920186031,0.447724850035016,3.4203270662469e-11,7.805186365175427e-08
ADGRL2,4.3265075648821405e-12,0.615150487282014,0.793965825843658,0.43633514872037,3.4354440103635e-11,7.84655411967025e-08
TNS4,4.89157354299163e-12,-0.689972342608064,-0.508712849128619,-0.8712318360875079,3.8672004261419396e-11,8.87135777756962e-08
CEP89,4.94043600893912e-12,0.810349152068525,1.03045654425278,0.590241759884269,3.9024280251794296e-11,8.959974745811989e-08
PDPN,4.99993825049427e-12,0.891347499058876,1.1792200129367199,0.6034749851810329,3.9477091907254704e-11,9.067888011096408e-08
HSPA5,5.1307693325257005e-12,0.6678701321975129,0.843599699857703,0.49214056453732297,4.04572315716027e-11,9.30516326146861e-08
ANO1,5.16632658861702e-12,0.6417824370866569,0.8229062898386841,0.460658584334631,4.07199039596516e-11,9.369649901115827e-08
JADE1,5.4957508506893605e-12,0.704008735022308,0.894410768054935,0.5136067019896811,4.322243600524821e-11,9.967093742810225e-08
ERCC1,5.62574622938386e-12,-0.690196120712391,-0.507870286385942,-0.87252195503884,4.4206470370929707e-11,1.0202853361610569e-07
KRT17,5.67850561235071e-12,0.973529878672726,1.2301978691809299,0.7168618881645171,4.46017227308759e-11,1.0298537778559247e-07
SLC15A2,5.73300923856759e-12,0.6406659569089921,0.85705304557328,0.424278868244704,4.50103270782085e-11,1.039738555506618e-07
GALE,5.741250291633259e-12,0.643362678575941,0.816642557595631,0.47008279955625,4.5055523707945e-11,1.041233152890608e-07
EDEM1,5.79603654829516e-12,0.6346216459072019,0.8099452328230259,0.459298058991379,4.54427019686472e-11,1.0511691883988102e-07
PHF21A,5.7981039013812005e-12,0.590422650838719,0.7506934501773169,0.43015185150012103,4.54427019686472e-11,1.0515441235544945e-07
9430076C15RIK,6.0230954131196e-12,0.8298794871313621,0.9904846417364169,0.669274332526308,4.7144953997555896e-11,1.0923485841233705e-07
TOLLIP,6.46018401425907e-12,0.5891487622126961,0.75213233768697,0.42616518673842296,5.0413897281670596e-11,1.171618972826025e-07
SLPI,6.579126079274009e-12,1.18326961778839,1.53841109421458,0.8281281413621899,5.1297949515783894e-11,1.1931903057371343e-07
KANK1,6.778009537523059e-12,-0.607172954861594,-0.449458418034109,-0.76488749168908,5.2780584359174894e-11,1.229259809725182e-07
EGFR,6.935085177335549e-12,0.613002230417356,0.7766944909991221,0.4493099698355901,5.3924943252530496e-11,1.2577470477615753e-07
HGFAC,7.000434861754509e-12,0.7338625777575201,0.881973895405532,0.585751260109509,5.4395838325955395e-11,1.269598866527798e-07
SLFN4,7.0096789335679496e-12,0.6235055378909841,0.739114750422297,0.507896325359671,5.4444341387232707e-11,1.2712753713918833e-07
SAMD4,7.47734322176637e-12,0.59888564333212,0.787687241669022,0.41008404499521794,5.79278499230905e-11,1.356090966699549e-07
PPP2R5B,7.63922454461736e-12,0.5938129845004261,0.7647337916906801,0.42289217731017203,5.91314453014001e-11,1.3854497634118044e-07
GNL3,7.79687783031609e-12,-0.698204768936139,-0.512553648861765,-0.8838558890105129,6.03002884139073e-11,1.414041763306126e-07
GPATCH4,7.98554548445961e-12,-0.7428235561328149,-0.544801552105311,-0.9408455601603191,6.16805165699146e-11,1.4482585290615947e-07
SPARC,8.38151157123225e-12,-1.2346701435793501,-0.9148247474608872,-1.5545155396978199,6.45739566082702e-11,1.5200709385586807e-07
DACH1,8.56713949119579e-12,0.685896399450836,0.837268618099769,0.534524180801902,6.5948065285368e-11,1.5537364181232685e-07
PBXIP1,8.677242453392299e-12,0.616455034274674,0.803563328984749,0.42934673956459796,6.67672758314479e-11,1.5737046913472273e-07
ITGB5,8.73141750487331e-12,0.5880874716285229,0.750065088716518,0.42610985454052797,6.71556352283216e-11,1.5835298786838235e-07
GCLC,9.18436385745798e-12,-0.753057532222555,-0.550409189475462,-0.955705874969647,7.06094204827715e-11,1.6656762291885792e-07
RANGRF,9.449269887843572e-12,0.725659284235217,0.956375891981602,0.494942676488832,7.24923683104615e-11,1.7137195868593103e-07
SCD2,9.57362237969477e-12,0.640693360403469,0.811448922670195,0.46993779813674397,7.338428380310409e-11,1.7362721547814436e-07
MARVELD3,9.62919166192568e-12,0.601680459755463,0.780810323224282,0.42255059628664293,7.377905364625441e-11,1.7463501998068412e-07
MACROD2,9.660565985727859e-12,0.613001174884461,0.767118827296662,0.45888352247225894,7.39881861136658e-11,1.7520402471716045e-07
TGOLN1,9.73519045734268e-12,0.590218977166498,0.753724430269523,0.42671352406347296,7.44653792215803e-11,1.7655741413436683e-07
FLOT1,9.86893802149933e-12,0.721821198441256,0.916030200570669,0.5276121963118421,7.5456602005865e-11,1.7898305995791185e-07
FADS2,1.0061315012511501e-11,0.590599993571276,0.7658463963843491,0.415353590758203,7.68626828420003e-11,1.824720090669086e-07
ASCC3,1.04246448346592e-11,0.586604864958411,0.748733392438925,0.42447633747789704,7.953780341665109e-11,1.8906135872137924e-07
SCAI,1.0473883284856198e-11,0.6457782370033069,0.809299504969995,0.48225696903661897,7.98462998125902e-11,1.8995434725415202e-07
SCFD1,1.04853281061639e-11,0.6004146325732261,0.7693668225285051,0.43146244261794797,7.98664050959212e-11,1.9016191053338848e-07
HIST1H4I,1.0576783896144e-11,-0.8251181461169129,-0.610207246349432,-1.04002904588439,8.05291993033029e-11,1.9182055274046757e-07
QK,1.09869077400972e-11,0.593324092602688,0.752685412239625,0.4339627729657511,8.35816102241623e-11,1.9925855877440282e-07
METRN,1.12808538611072e-11,0.7664302645470451,0.9913179336660358,0.5415425954280539,8.57099143799913e-11,2.0458956562504016e-07
LMBR1,1.15456473889915e-11,0.5868201875323421,0.7605783767173331,0.413061998347351,8.76850339391753e-11,2.0939186104674984e-07
EPHA1,1.1781478873455801e-11,0.654746119780182,0.8363394904101931,0.47315274915017,8.940121374434921e-11,2.136689008489944e-07
TSPAN12,1.20311067138736e-11,0.683555782342573,0.870879001525753,0.49623256315939396,9.11429203687603e-11,2.181961513628116e-07
OLFML2A,1.21718924764869e-11,0.6356284540937021,0.758851296505256,0.5124056116821479,9.217095697434959e-11,2.2074944195356642e-07
RIN1,1.2295748098038099e-11,-0.60892917642679,-0.452302170726226,-0.765556182127354,9.30311587426026e-11,2.2299568750601896e-07
2200002D01RIK,1.2754584440273199e-11,-0.7277412762405171,-0.531863153813767,-0.923619398667266,9.6261815817226e-11,2.3131714340879475e-07
PPM1K,1.32560063199708e-11,0.674785503199859,0.8427462346619441,0.506824771737774,9.992141754737719e-11,2.4041093061899045e-07
SEC14L2,1.4244283078419001e-11,0.587204134580062,0.7495215367251841,0.424886732434941,1.0692645608866201e-10,2.58334317910207e-07
AKTIP,1.43953387049557e-11,0.643741488488669,0.823990807771669,0.46349216920567,1.0797099369440701e-10,2.610738627530766e-07
SPECC1,1.4521008760778001e-11,0.623183889293792,0.795540531858965,0.45082724672862,1.08868546872869e-10,2.6335301488546983e-07
DBN1,1.4584526783481e-11,0.721608548167927,0.8731730426179929,0.5700440537178609,1.0925443112152501e-10,2.645049777452114e-07
ADIPOR2,1.48364815815813e-11,0.592611449832458,0.7575906704602741,0.427632229204642,1.1095852782002401e-10,2.6907442996355846e-07
FBXO44,1.5073559346780998e-11,0.593034297264129,0.729583176278957,0.456485418249301,1.1268510812581201e-10,2.733740723132202e-07
FAM195A,1.52137501148925e-11,0.7345477525459421,0.943567282284437,0.525528222807447,1.1359266038851002e-10,2.7591657208369035e-07
CRACR2B,1.70780591598272e-11,0.655547322336158,0.785797088240569,0.525297556431746,1.26677988107414e-10,3.097276809226261e-07
REV1,1.7220552875283e-11,-0.656898089821746,-0.48778424441476004,-0.8260119352287321,1.27630546361313e-10,3.1231194694613245e-07
RPF2,1.73388345863247e-11,-0.615223627919609,-0.44841708413347897,-0.78203017170574,1.2840224747145198e-10,3.1445710405758474e-07
NBEA,1.74523041618883e-11,0.780301663432338,0.97815549439045,0.582447832474227,1.29189791134696e-10,3.1651498828000623e-07
FRYL,1.77718163174868e-11,0.626459592773904,0.79694376988455,0.455975415663258,1.31447659353157e-10,3.223096607339406e-07
TNFAIP8L1,1.81612709264008e-11,0.7481539830977142,0.956832959425005,0.539475006770422,1.34164077198047e-10,3.293728095212049e-07
RAD54L,1.8755457033394102e-11,1.08151471424299,1.3522905359301103,0.8107388925558621,1.3804747108670202e-10,3.4014896875763545e-07
CNKSR3,2.0258851030453603e-11,-0.643477225197457,-0.48618243191297394,-0.8007720184819391,1.48690620108582e-10,3.6741452228830653e-07
DOK1,2.03408662265075e-11,0.6791175415773149,0.876337302051879,0.48189778110275,1.49232180373762e-10,3.6890194988394003e-07
PSPH,2.0712868008284802e-11,0.7666987583993629,0.976407962960275,0.5569895538384521,1.518385506056e-10,3.7564857419825316e-07
CAMK1D,2.1106942245029e-11,-0.6708095102859799,-0.496985609258789,-0.8446334113131709,1.54539969542126e-10,3.8279550455584595e-07
CENPW,2.12857699568599e-11,0.9606688980181651,1.2243735237356999,0.6969642723006301,1.5578640998289398e-10,3.8603872393761116e-07
H2AFV,2.17767245041312e-11,0.6148453253093641,0.7816029376089041,0.448087713009825,1.59315318921712e-10,3.9494267560692344e-07
TMEM109,2.21092279059895e-11,0.593016184848935,0.7585027796696171,0.42752959002825297,1.6161747573681002e-10,4.0097295730302556e-07
MOXD1,2.23431255752725e-11,0.942211974877824,1.21724476287601,0.6671791868796391,1.63130002187255e-10,4.052149254331421e-07
LEMD1,2.23973827976028e-11,0.702818837743826,0.8930933764852309,0.512544299002421,1.63394583434161e-10,4.061989344173244e-07
MYL7,2.2685979118257602e-11,-0.6291129155473629,-0.40733739666174895,-0.850888434432977,1.65234103328803e-10,4.114329172887199e-07
NPEPL1,2.3485154858114697e-11,0.5942435013474661,0.7704676634413621,0.41801933925357104,1.7084908484026002e-10,4.2592676850676814e-07
NR4A1,2.4054311874016e-11,0.846903483979852,1.0783785262441101,0.6154284417155981,1.7470925116025401e-10,4.3624900014715416e-07
ABHD2,2.45585448892169e-11,0.7016297892026191,0.9110078197384269,0.4922517586668111,1.7822879956416098e-10,4.453937701108377e-07
PRRG4,2.46339364806817e-11,0.702522625783498,0.8952486220569749,0.509796629510021,1.78704428805457e-10,4.4676107201364335e-07
CXCL1,2.47392348017731e-11,1.4033198786695802,1.7930207309443,1.01361902639487,1.79324845069927e-10,4.48670762364957e-07
ANO10,2.534329135053e-11,0.6428728750102951,0.826227971998013,0.45951777802257704,1.83410188321313e-10,4.596259319332121e-07
F2RL1,2.61100931261839e-11,0.7548226535080759,0.9681607428128379,0.541484564203313,1.8880887118679002e-10,4.735326489364712e-07
FGFR2,2.6828439647869802e-11,-0.8006149559625259,-0.584509375814827,-1.01672053611022,1.93540406306192e-10,4.865605814537667e-07
SORCS2,2.8968261847204105e-11,0.6333882956513001,0.818505588181699,0.4482710031209,2.08231627768883e-10,5.253683968608937e-07
ANGPTL2,2.91033750375974e-11,0.804915458717565,1.01127906083859,0.5985518565965361,2.09119972140201e-10,5.278188096818664e-07
POLD2,2.94991769708352e-11,0.666589281686305,0.863009452616234,0.47016911075637696,2.1188002912596703e-10,5.349970735430672e-07
EDARADD,2.98466040557716e-11,-0.609199653451078,-0.446414455250135,-0.7719848516520209,2.1429058240517602e-10,5.412980111554737e-07
KLK8,3.09059932632092e-11,0.586927911277326,0.88581620368743,0.288039618867223,2.21545886885993e-10,5.605110938215621e-07
CDCA7L,3.11053862437282e-11,0.602442174538423,0.770062189995292,0.43482215908155397,2.2288711375592797e-10,5.641272849162546e-07
ADAM10,3.18771020161043e-11,0.593301408809584,0.7606552415334721,0.425947576085695,2.28056458447364e-10,5.781231221640676e-07
PDZRN3,3.28688780583146e-11,0.6252516972018821,0.7886202775423721,0.46188311686139205,2.34966485008117e-10,5.961099724655936e-07
POLD1,3.3057965599132496e-11,0.7803520195847249,1.00100227732186,0.559701761847589,2.36225084360074e-10,5.995392641058669e-07
RNF152,3.3162898247359306e-11,0.666529384536601,0.8523579860104771,0.480700783062726,2.36788315989806e-10,6.014423226141084e-07
AA467197,3.6139103508947794e-11,-0.6825344886287241,-0.378025487126197,-0.9870434901312509,2.5682554123757e-10,6.554187812382772e-07
RPA2,3.8493229421946e-11,0.9191687434350408,1.1795314324468,0.658806054423286,2.73341115425377e-10,6.981132087964127e-07
SLC8B1,3.92276478652623e-11,0.6281098888508729,0.81138467418115,0.444835103520596,2.78229417944621e-10,7.114326216843971e-07
SGMS2,3.97562472548112e-11,0.668863846025078,0.8291552771702639,0.508572414879892,2.8161664017224897e-10,7.21019300213256e-07
CACNA2D1,4.10684032825302e-11,0.6535645845031179,0.8352316836693672,0.471897485336869,2.90376827263925e-10,7.448165619319678e-07
NAGA,4.1843076737403605e-11,0.620639616164629,0.7981765244648901,0.44310270786436895,2.95623700704929e-10,7.588660397095518e-07
TGIF2,4.28999576219385e-11,0.605775168187344,0.7910582948645459,0.420492041510142,3.02854663850322e-10,7.780336314314766e-07
SMOX,4.3313780697653e-11,0.7128420804716401,0.913469199038603,0.512214961904677,3.05538205652522e-10,7.855387267326348e-07
FADD,4.46418406432652e-11,0.623564806028207,0.8053127676214509,0.44181684443496205,3.14539402449984e-10,8.096244219062577e-07
KIFC3,4.54591756504786e-11,0.5977928571901,0.764483066361655,0.431102648018545,3.2017382896973997e-10,8.244476095970799e-07
MYBL2,4.7234018807608396e-11,1.02903480133912,1.31468795050415,0.7433816521740991,3.3202952135456897e-10,8.566361650947858e-07
SMAD3,4.80130504493762e-11,0.665770441961487,0.856521983474904,0.47501890044807005,3.37244261405843e-10,8.707646829498868e-07
MACC1,4.8159242695678005e-11,0.665055338771,0.855924604871649,0.47418607267035107,3.3814015699915497e-10,8.734160255288163e-07
NUP133,4.99420937831164e-11,0.6958526813632029,0.9032954317480129,0.48840993097839297,3.4984542790675897e-10,9.057498128505991e-07
PLEKHA6,5.0896195173085605e-11,0.702871694650745,0.8996260888229941,0.506117300478495,3.5611627918945997e-10,9.230533956590805e-07
UBE2T,5.25663184852783e-11,1.00064689231138,1.27978930964508,0.7215044749776779,3.67235266582823e-10,9.533427520490072e-07
SLC14A1,5.3670337893701903e-11,0.791030350060129,0.969514234192564,0.612546465927695,3.74659448822239e-10,9.733652480401777e-07
SERPINB5,5.3735017196648e-11,-0.657802171693832,-0.47504857001915096,-0.8405557733685121,3.74966630195617e-10,9.74538271878408e-07
SLC5A9,5.38718727513418e-11,0.676868026635395,0.8146056178946229,0.5391304353761671,3.75777032391667e-10,9.770202842183348e-07
VTCN1,5.58916163509062e-11,0.8312313509722979,1.06184619445516,0.600616507489439,3.89266649055313e-10,1.013650354140035e-06
PRELID2,5.8377349557792e-11,1.06974510862976,1.3726018014789798,0.766888415780542,4.05644295624565e-10,1.0587316115801158e-06
FAM214B,5.873264834147421e-11,0.697177183425621,0.906302152963848,0.488052213887394,4.0795684041400797e-10,1.0651753103209764e-06
NPHP1,5.88258688872299e-11,0.640939669036029,0.828554143861382,0.453325194210677,4.0844791659219104e-10,1.0668659581388015e-06
TGFBR1,5.96631444387287e-11,0.6098454571086539,0.7862858950584001,0.433405019158907,4.14102865495899e-10,1.0820507875407836e-06
GALNT12,5.98252024648726e-11,0.6382430968182621,0.8032871677650278,0.47319902587149704,4.14931369621814e-10,1.0849898719029293e-06
SOCS3,5.9828271479987e-11,0.629732389555317,0.83884768926631,0.420617089844324,4.14931369621814e-10,1.0850455315610442e-06
TMEM201,6.07914475331241e-11,0.639640242619835,0.8279799554774459,0.451300529762223,4.2128914499837197e-10,1.1025136924607386e-06
HMGA2,6.33648489497647e-11,-0.894832380286842,-0.6463677688795679,-1.1432969916941202,4.38285621873735e-10,1.1491849005529327e-06
LTBP1,6.341622545363629e-11,0.6766137944550981,0.875966718805752,0.477260870104445,4.3847375708240503e-10,1.1501166648271477e-06
SEL1L,6.50817141856144e-11,0.588184919042709,0.7543336794921179,0.42203615859329996,4.4964646417916295e-10,1.1803219684703028e-06
TCN2,6.5128441953044e-11,0.6220756978690191,0.818879945585899,0.425271450152139,4.4979795249825e-10,1.181169423260406e-06
GSN,6.66456385162047e-11,-0.73316708672216,-0.529065865111269,-0.9372683083330509,4.59576159745205e-10,1.2086853001298885e-06
ASF1B,6.70590674412794e-11,1.22737851711717,1.5743236596127501,0.8804333746215831,4.622513291961401e-10,1.2161832471150432e-06
RBPJ,6.708630383201661e-11,0.6602165567880071,0.850004774211525,0.470428339364489,4.6226337625283096e-10,1.2166772062974532e-06
SPRY1,6.80644610065535e-11,0.647725225764095,0.797610156936484,0.49784029459170603,4.686473290868851e-10,1.2344170648148542e-06
COL4A5,6.82376701581069e-11,0.617834076645574,0.7975339339092969,0.43813421938185104,4.69661626560693e-10,1.2375583859874267e-06
ODC1,7.19504664874963e-11,-0.8525155097840649,-0.614389883870431,-1.0906411356977,4.93716859711401e-10,1.304893660217233e-06
GAS1,7.620777994043299e-11,0.9842487029641519,1.2474537979323101,0.7210436079959929,5.207627343631089e-10,1.3821042969996926e-06
