primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
HPSE,6.66254427728883e-11,0.725363859867174,0.94412836961692,0.506599350117428,3.50745727178259e-10,1.2083190301291022e-06
EMC8,6.7267418748619e-11,0.630734082161418,0.8058350600780491,0.455633104244786,3.54022607784374e-10,1.2199619064249542e-06
MAPK11,6.804803085805289e-11,0.598986426800385,0.800651608287424,0.397321245313346,3.57715677577289e-10,1.2341190876416472e-06
CEP104,6.81586894374417e-11,0.652225274403945,0.8548597966408241,0.449590752167066,3.58193564658778e-10,1.2361259916374425e-06
SMAD5,6.84718399367428e-11,0.7197087182269271,0.9210683775100401,0.518349058943814,3.59735020015286e-10,1.2418052890927674e-06
GALNT10,6.903910237214049e-11,0.860079942937261,1.0916410248114399,0.6285188610630861,3.6250525785209604e-10,1.25209316062114e-06
FBXO32,6.91375596405187e-11,1.3269259368841202,1.6985190765781497,0.955332797190087,3.62917158217206e-10,1.253878781640447e-06
NUDT13,6.96769024123114e-11,0.701973900612208,0.9073502269997281,0.496597574224688,3.65536679823454e-10,1.2636603021496797e-06
YTHDF1,6.98678449539989e-11,0.595642026759856,0.772187613476893,0.419096440042818,3.664323990994e-10,1.267123236085724e-06
GBE1,7.053651680278841e-11,0.9006216957027371,1.1405881015436399,0.6606552898618371,3.69725511195194e-10,1.2792502687353707e-06
PTGES2,7.09618440886163e-11,0.7590616511434929,0.9730575765778442,0.545065725709141,3.71740035930429e-10,1.2869640043911452e-06
NUP160,7.14233581060015e-11,0.6747121495522199,0.8790954798373771,0.470328819267063,3.7404967444713896e-10,1.2953340226104432e-06
NEK2,7.173467663375879e-11,1.0539737175994202,1.24030148491856,0.8676459502802729,3.7557162108251995e-10,1.3009800954298493e-06
BIRC2,7.234549989356791e-11,0.656995844094843,0.8592465855353679,0.45474510265431894,3.78660313440043e-10,1.3120579860697476e-06
C130026I21RIK,7.277850496881e-11,-1.50412872921997,-1.0874574662449001,-1.92079999219503,3.80753817096089e-10,1.319910966114338e-06
MCM8,7.290629060050009e-11,0.829553744476738,0.9750998375582349,0.684007651395241,3.81265422817379e-10,1.3222284863306696e-06
GSS,7.5449835703069e-11,-0.731143451248879,-0.525591211615239,-0.936695690882518,3.9433954475817297e-10,1.3683582203108594e-06
SPAG5,7.551204800254359e-11,1.0017536486071998,1.18222062735616,0.8212866698582341,3.94550994691481e-10,1.3694865025741305e-06
TMEM138,7.56935463184408e-11,0.784289744830178,1.00266342507597,0.56591606458439,3.95385413603468e-10,1.3727781560312424e-06
CHMP1B,7.598470829977109e-11,-0.6260024063235611,-0.452792738398851,-0.799212074248271,3.9679201546923404e-10,1.3780586697246484e-06
HTATSF1,7.78289725318687e-11,0.633531125900526,0.8155693865767379,0.451492865224313,4.05838483564684e-10,1.4115062458379708e-06
MAP3K6,7.827277595323049e-11,-1.00968897993913,-0.737871690213341,-1.28150626966492,4.08035373580853e-10,1.4195550646877882e-06
HNRNPA0,7.848570490833209e-11,0.636403147696663,0.8166370671296959,0.45616922826363,4.08910297103565e-10,1.4234167442175108e-06
BLOC1S5,7.87691579751643e-11,0.651187790434322,0.8514629501848242,0.4509126306838211,4.10151435267752e-10,1.4285574490375798e-06
0610007P14RIK,7.88083906661232e-11,0.7050638236876801,0.9168394696544448,0.49328817772091405,4.10237937175893e-10,1.4292689731208102e-06
AIM2,7.921072317009571e-11,0.727960702436236,0.947171870726877,0.508749534145595,4.12213967119901e-10,1.4365656754128558e-06
1810043G02RIK,7.92704650499421e-11,0.690509350189521,0.901181668526315,0.4798370318527271,4.12406527293675e-10,1.4376491541457498e-06
MAP1S,8.065474016934031e-11,0.608710304065691,0.800678857392691,0.416741750738691,4.19367651293336e-10,1.462754367711156e-06
RRAS,8.24721663245547e-11,0.65277297868623,0.8380998369085408,0.467446120463918,4.28203609637024e-10,1.495715208462124e-06
ARHGEF26,8.28714463705795e-11,0.6149689963458299,0.745168525393323,0.484769467298338,4.29907480370947e-10,1.5029565513768298e-06
TRMT6,8.29866776845682e-11,0.788720515394665,1.0244246873951401,0.553016343394185,4.30382152269754e-10,1.5050463864873289e-06
PEX11B,8.57555992787368e-11,0.680803736624925,0.8801213382318571,0.481486135017993,4.4385375243127e-10,1.5552635485191707e-06
ADAM17,8.65311796313877e-11,0.6536822798050269,0.838179590348316,0.469184969261739,4.47650516865509e-10,1.5693294737948473e-06
PABPN1,8.653852625333441e-11,0.6204300152250981,0.794211252883251,0.44664877756694504,4.47650516865509e-10,1.569462712130473e-06
AHCY,8.70300750346272e-11,0.709651240910662,0.8723863281018209,0.546916153719503,4.5006485338693997e-10,1.5783774408279987e-06
PDZK1IP1,8.90101726765638e-11,-1.41249457189638,-1.01867142709125,-1.8063177167015099,4.59780259658832e-10,1.614288491662161e-06
RBM22,9.015632418607141e-11,0.595308779560094,0.781278248374243,0.40933931074594393,4.65568079566797e-10,1.6350750954385911e-06
USP40,9.078309681556091e-11,0.609923549386967,0.7981899762240658,0.421657122549869,4.68671290591236e-10,1.6464422438470127e-06
FBXO44,9.08092680163298e-11,0.740376132193283,0.9368860044611421,0.5438662599254229,4.68672989397882e-10,1.6469168847441573e-06
FADS2,9.121210351577158e-11,0.6406948496925239,0.8355938826960899,0.44579581668895796,4.704842745625809e-10,1.6542227093620334e-06
KANSL3,9.12938096458907e-11,0.613465722480183,0.801804250582563,0.425127194377803,4.707718316001909e-10,1.6557045317378738e-06
FAM168B,9.234143756229141e-11,0.604542993402389,0.773676343452803,0.435409643351975,4.760387469100959e-10,1.674704311629717e-06
SOCS2,9.262423932374541e-11,1.09630878992304,1.36757972023188,0.825037859614203,4.77089805275617e-10,1.6798332043754467e-06
EIF4ENIF1,9.29152620457178e-11,0.6161569191916301,0.794075119524726,0.438238718858535,4.78452922334224e-10,1.685111192461138e-06
ZMAT3,9.50328195748095e-11,-0.713220668724445,-0.5314550185619289,-0.89498631888696,4.89079232635853e-10,1.723515215808745e-06
UBXN2B,9.52870714440578e-11,0.816207600008054,1.03009548928509,0.602319710731018,4.90248603605513e-10,1.7281263277094321e-06
SLC39A7,9.55005649897395e-11,0.6298148579144239,0.808922817592866,0.450706898235983,4.912076706335551e-10,1.7319982466539155e-06
MYH10,9.57689987713787e-11,0.8001120623325259,0.973327120565879,0.6268970040991729,4.92448699097739e-10,1.736866561717724e-06
NELFCD,9.640680787950071e-11,0.585443464102915,0.7849855013198349,0.385901426885995,4.955878309814689e-10,1.7484338677026248e-06
FAIM,9.67813610638957e-11,0.6736937878106329,0.8654599168151899,0.481927658806077,4.972313779758679e-10,1.7552267642548123e-06
ORMDL1,9.72735117069583e-11,0.5935483993965799,0.78988159736396,0.39721520142919897,4.99618354097252e-10,1.7641524083173957e-06
LDLRAD4,9.7429036679811e-11,0.6979654207946159,0.8011942300619449,0.594736611527287,5.002754839255531e-10,1.7669730092250522e-06
AMZ2,9.77148425902248e-11,0.666528778793642,0.8564415357672108,0.476616021820072,5.01459079008578e-10,1.7721563852163168e-06
COQ10B,9.792774676262279e-11,-0.6989964518493951,-0.501294218540576,-0.896698685158213,5.02409509274944e-10,1.776017615286927e-06
HIST1H2BE,9.89324857770345e-11,-0.601445592600943,-0.387236697433519,-0.815654487768366,5.074041758382e-10,1.7942395620522978e-06
XNDC1,9.89572436005576e-11,0.7817956045482479,0.979281487692672,0.584309721403824,5.074041758382e-10,1.7946885699397126e-06
CNTRL,9.93197083186117e-11,0.6848245856142839,0.894600884344369,0.4750482868842,5.091187761634659e-10,1.8012622300663418e-06
CXADR,9.945356943045041e-11,0.795488376012174,1.01840758110043,0.5725691709239189,5.0957851692107e-10,1.8036899351906485e-06
INF2,9.94655905326746e-11,0.7064674699831751,0.9254772482686079,0.487457691697743,5.0957851692107e-10,1.8039079499005865e-06
CREG1,9.98753540189158e-11,0.949543922818543,1.23101525661983,0.668072589017251,5.11533301464856e-10,1.8113394204870568e-06
OTUD4,1.00778577791981e-10,0.591627509928079,0.800741453430807,0.382513566425351,5.16013632646915e-10,1.8277202868353674e-06
ACYP2,1.00821574923973e-10,0.938994527804909,1.17603246605492,0.7019565895549009,5.16088084341287e-10,1.8285000828211743e-06
3110082I17RIK,1.0114468981673901e-10,0.670054035757143,0.887409857768662,0.45269821374562397,5.17595963463989e-10,1.8343600945163786e-06
CALM3,1.01608648565785e-10,-0.644086060616729,-0.463478364520551,-0.824693756712907,5.19823540307214e-10,1.8427744503890768e-06
MET,1.02314090838348e-10,0.84661737479737,1.09489582633944,0.598338923255295,5.22989952492748e-10,1.8555683514442795e-06
OAT,1.04763951122133e-10,0.736999274066874,0.955441286039501,0.518557262094247,5.35210990859437e-10,1.8999990175510042e-06
HIKESHI,1.05051369992705e-10,0.5854257509264251,0.7530763628678249,0.417775138985025,5.36528202249422e-10,1.9052116461876977e-06
REV3L,1.05831222972167e-10,0.7809660040941171,1.00115199673599,0.560780011452249,5.40358969544827e-10,1.9193550598232207e-06
ALG2,1.0603762335044199e-10,0.6019977849484761,0.792045638637252,0.4119499312597,5.41199388757815e-10,1.9230983370836158e-06
NMRK1,1.06055504391557e-10,0.61997741907666,0.817296445003834,0.42265839314948606,5.41199388757815e-10,1.923422627645278e-06
TCP11L1,1.0742865096082201e-10,0.845618885927698,1.0950788822086,0.596158889646795,5.47282588153224e-10,1.948326013825468e-06
CCHCR1,1.0885286852115499e-10,0.690396741060473,0.899134990262347,0.481658491858598,5.54382371103531e-10,1.974155623499667e-06
PDZRN3,1.0909458041338399e-10,0.9332463605580279,1.20267196514827,0.6638207559677889,5.55301518489229e-10,1.978539310377132e-06
SLC22A17,1.1010909546455501e-10,0.7556215488944459,0.881796749783313,0.629446348005578,5.5999398635591e-10,1.9969385553451694e-06
ZDHHC2,1.10625401941791e-10,0.742795353367018,0.916925722747125,0.56866498398691,5.62304453367805e-10,2.0063022896163214e-06
CARNMT1,1.1216258563063701e-10,0.643543953749082,0.8327705575564129,0.45431734994175,5.699581543842059e-10,2.0341806529972327e-06
STAG1,1.1301667881236998e-10,0.630676011741197,0.810461175220802,0.45089084826159204,5.73976613537144e-10,2.049670486941142e-06
PCID2,1.13426956119733e-10,0.686801732857993,0.8984140814665191,0.475189384249466,5.75899013490335e-10,2.0571112761874776e-06
ARHGAP21,1.16330082647051e-10,0.675259670304249,0.8836512081304481,0.46686813247805103,5.90143322765574e-10,2.109762378886917e-06
IRX2,1.1680340167569499e-10,0.721702833151764,0.9735734012671259,0.46983226503640296,5.92378773151679e-10,2.1183464927904043e-06
ANKRD22,1.17662960407688e-10,-0.7172622866516372,-0.49855655328428605,-0.9359680200189879,5.96571274798385e-10,2.1339354499538296e-06
EBAG9,1.18800845063507e-10,0.597947020527124,0.7733779179824041,0.422516123071844,6.02172198454936e-10,2.154572126071763e-06
BBC3,1.19015687896907e-10,0.8355922853859541,1.0662604454877902,0.604924125284119,6.02924166396176e-10,2.1584685156983054e-06
PLK1,1.19014180120285e-10,1.23641347911043,1.5639429647830099,0.9088839934378399,6.02924166396176e-10,2.1584411706614887e-06
NBN,1.20669885110705e-10,0.6858066273714389,0.8962842570367908,0.475328997706088,6.10962880057998e-10,2.188469036367746e-06
FBXO21,1.2112924936491003e-10,0.665878581859463,0.8532800603270111,0.478477103391914,6.127754718220401e-10,2.1968000664820082e-06
SMYD5,1.2168769348948e-10,0.649344610485312,0.8379313912802879,0.46075782969033596,6.15428892672955e-10,2.206928009125209e-06
CTDSPL,1.21917296284547e-10,0.756807912110374,0.973769399983878,0.53984642423687,6.162464006177639e-10,2.2110920854165444e-06
RNASET2A,1.2480398132034502e-10,0.6864021965703822,0.885447750605031,0.487356642535734,6.301350237265509e-10,2.2634450052257774e-06
CCDC167,1.27386152608057e-10,0.680634075975447,0.8917558410292759,0.469512310921618,6.426356783587531e-10,2.3102752636997215e-06
CERS3,1.27650346366939e-10,-0.8546618817581171,-0.6291346647597039,-1.08018909875653,6.43610420269892e-10,2.3150666817108057e-06
FAM84B,1.2805987392564198e-10,0.58520665750571,0.7781509978037171,0.39226231720770205,6.45316441654752e-10,2.322493873515443e-06
YDJC,1.2813383610388798e-10,-0.698585159474031,-0.49999668513895507,-0.8971736338091079,6.455097921055859e-10,2.3238352515801123e-06
AK010878,1.28172699434573e-10,0.613801324920624,0.8039692204120691,0.423633429429179,6.45526264078152e-10,2.324540076945416e-06
ZFP36L2,1.2922930877956302e-10,0.825200183215884,1.0600068652434,0.5903935011883679,6.50486467950638e-10,2.343702744026155e-06
CCDC136,1.29306204081788e-10,0.615399909945668,0.823213354465567,0.40758646542576904,6.506929293083551e-10,2.345097317227307e-06
BLVRA,1.29592105250668e-10,0.6927604593047499,0.888356185299278,0.497164733310221,6.51950740867161e-10,2.3502824208261146e-06
MCUR1,1.29858644718953e-10,-0.7569370072026071,-0.563295881760247,-0.950578132644968,6.52748442522987e-10,2.3551163806229316e-06
SCOC,1.31089327896275e-10,0.662301168593864,0.8672642550857601,0.4573380821019679,6.58752022922375e-10,2.377436050726843e-06
ERAP1,1.32975971677496e-10,0.7264832599962472,0.9358775431785121,0.517088976813982,6.67677802420561e-10,2.4116522223430672e-06
FBXL14,1.33035063030016e-10,0.6783840175984511,0.8788940550228851,0.477873980174016,6.676975771914679e-10,2.41272390311237e-06
DAPK2,1.33532484301064e-10,0.6372803269109211,0.7321268755943828,0.542433778227459,6.697304024568869e-10,2.421745135284097e-06
RNF40,1.33514701404607e-10,0.613832552990647,0.8098718110117391,0.417793294969555,6.697304024568869e-10,2.4214226246739525e-06
GTF3C5,1.33797155135837e-10,0.628041710144591,0.8335085811838331,0.422574839105348,6.708723266639569e-10,2.4265452055435397e-06
GTF3C2,1.38563333311942e-10,0.617015570094131,0.8037955161205059,0.430235624067756,6.93619821403636e-10,2.5129846129453802e-06
ORC2,1.38752654671674e-10,0.66186627206618,0.874945580305225,0.448786963827136,6.9437586786023e-10,2.5164181451254797e-06
COMMD9,1.3964506248488e-10,0.6244662015293578,0.803484784538395,0.44544761852032,6.980713487391919e-10,2.5326028532257836e-06
ACP2,1.42768543198881e-10,0.7186608700695301,0.9307664721030929,0.5065552680359671,7.125069618753199e-10,2.589250299454906e-06
P2RX4,1.4414053699683702e-10,0.788821161460713,1.01812621308904,0.559516109832388,7.189584100590321e-10,2.614132778974636e-06
ARHGAP35,1.4921690283970098e-10,0.6822429083011738,0.881556142151809,0.48292967445053997,7.43460920302423e-10,2.7061977499008172e-06
TOMM5,1.4998008961197598e-10,0.639592841788079,0.8206649624100609,0.45852072116609605,7.47058199726118e-10,2.7200389052027964e-06
NLGN2,1.51337899646112e-10,0.6547972043320601,0.8648081919041101,0.444786216760009,7.5361453816087e-10,2.744664147981887e-06
PADI2,1.51435146937084e-10,1.25437024817348,1.5742797311971202,0.934460765149848,7.53891799300288e-10,2.7464278248509553e-06
DDX17,1.51965414563525e-10,0.609272702362786,0.781707009028145,0.436838395697427,7.56324028135042e-10,2.7560447585240897e-06
SAMD4,1.54084854959886e-10,0.752264617632418,0.98671579682598,0.517813438438856,7.66241549095833e-10,2.7944829295524924e-06
AOX1,1.55993882839382e-10,0.8397270721502399,1.0059408919758799,0.673513252324599,7.75097276486311e-10,2.8291050591750317e-06
GALNT11,1.57423878702735e-10,0.6424721922946469,0.839215003429015,0.44572938116027794,7.81591019375557e-10,2.855039464152802e-06
DIABLO,1.58971474652534e-10,0.616718667235264,0.792341424410062,0.44109591006046506,7.882160060493409e-10,2.8831066642983564e-06
DHX9,1.60958717614032e-10,0.614887420425748,0.7910106057697429,0.438764235081753,7.97581230231717e-10,2.9191473026480844e-06
KNTC1,1.61252757510377e-10,0.869436360578854,1.02270259658819,0.716170124569519,7.988199973253759e-10,2.924480010208197e-06
MAP7,1.61599689031056e-10,-0.6052206523046411,-0.42788383126212604,-0.7825574733471559,8.00320032841955e-10,2.9307719602672316e-06
SHISA4,1.6201845382996002e-10,0.845580584477572,1.0214966415612499,0.669664527393894,8.02174905449127e-10,2.9383666786601548e-06
CPSF4,1.62626308149758e-10,0.650607156053576,0.851553730281308,0.44966058182584295,8.04964717413758e-10,2.949390724604011e-06
MKRN2OS,1.66124710723141e-10,0.610293229115653,0.8302409405646191,0.39034551766668796,8.20936717622586e-10,3.012837753674885e-06
SAMD1,1.67772133062776e-10,0.696473809440836,0.887371327659913,0.50557629122176,8.28400600388378e-10,3.0427154052265055e-06
MPV17L2,1.68134183556993e-10,0.6026706708627622,0.7857264077911441,0.419614933934381,8.29962317090261e-10,3.049281552989625e-06
SRPK1,1.70210109145451e-10,0.6041049908656729,0.779436502219297,0.42877347951205,8.395242152466391e-10,3.0869305394618993e-06
DNAJC2,1.70557759278517e-10,0.712733607765093,0.921151391151301,0.504315824378885,8.41010201814893e-10,3.0932355222751843e-06
MEIS3,1.70624002615721e-10,0.7625786581039541,0.887435136767001,0.6377221794409059,8.411081574989731e-10,3.094436911438716e-06
MB21D1,1.7142673818862302e-10,0.8111677767763349,1.0292276771987299,0.593107876353937,8.44835685812193e-10,3.108995323788867e-06
ATP11B,1.73888125444103e-10,-0.708366304535138,-0.496576269747451,-0.9201563393228249,8.55803268128696e-10,3.1536350430542524e-06
METTL10,1.74388683859343e-10,0.6133153644441279,0.7983547504979129,0.428275978390343,8.580339583486291e-10,3.1627131704730445e-06
KAT2B,1.74882182710553e-10,0.740879627113996,0.957855382740359,0.523903871487633,8.602287132190381e-10,3.1716632656385893e-06
CDC42EP3,1.7716643326236501e-10,0.7381040061048771,0.971000417839729,0.505207594370025,8.70756215080283e-10,3.213090433646252e-06
ZFP462,1.84064410183154e-10,0.648296500996044,0.859939250276843,0.436653751715245,9.034349507663571e-10,3.338192143081681e-06
CRLF2,1.8434080593638102e-10,0.6286874040462559,0.814509159482912,0.44286564860960104,9.045467685233239e-10,3.3432048564622063e-06
PKP4,1.8602466169006702e-10,0.686166137072362,0.889027412627279,0.48330486151744395,9.120690090324569e-10,3.3737432644110556e-06
ABCA3,1.8917818304237099e-10,0.652115522173009,0.880163106327414,0.42406793801860293,9.265286329074919e-10,3.4309355276564402e-06
SPDL1,1.9001683634968199e-10,0.830446682148432,1.01327872028798,0.647614644008884,9.30133696096582e-10,3.4461453440378324e-06
MDC1,1.9151697037667398e-10,0.802029580883191,0.9625375702127281,0.641521591553654,9.367183858552729e-10,3.473351774751359e-06
CAP1,1.9195813353836102e-10,-0.678182883284692,-0.49928272623104,-0.8570830403383441,9.38623000768863e-10,3.4813527098517155e-06
ATP13A3,1.9273888945253996e-10,0.7480227716659151,0.9624754747845401,0.533570068547289,9.41932767208642e-10,3.495512499111265e-06
CREB3L4,1.9369055630219399e-10,0.631746936739273,0.778158560780524,0.48533531269802205,9.460737756791268e-10,3.5127719290965903e-06
CENPK,1.93998937531385e-10,1.03348086082317,1.28244351193787,0.78451820970847,9.47324914127412e-10,3.518364731069198e-06
SLC7A6,1.9440419356714502e-10,0.732730107135462,0.891344969473985,0.574115244796938,9.49048305392663e-10,3.5257144545337422e-06
GPR180,1.9603649200257302e-10,0.6072737783885279,0.8059403545828521,0.408607202194205,9.55987582403512e-10,3.5553178189586644e-06
TLN2,1.98490329670971e-10,-0.7482674315227149,-0.5461126239980011,-0.9504222390474301,9.674336519518222e-10,3.59982061891273e-06
F8A,1.99245972732562e-10,-0.8128964277725258,-0.5949769432835961,-1.03081591226146,9.70334307593379e-10,3.6135249614777444e-06
KLHL5,1.99903629344446e-10,0.7612852338983521,0.9838048798482301,0.538765587948474,9.73014552278816e-10,3.6254522217908726e-06
RAPH1,2.05740464999332e-10,0.7224688126886549,0.9358934471346009,0.509044178242709,1.0006192204955402e-09,3.7313090732278853e-06
MEIS1,2.07068738946154e-10,0.7009017323476,0.920375290010073,0.481428174685127,1.00680928941755e-09,3.755398649527449e-06
TLE6,2.1045373989308098e-10,0.6456185564259891,0.7535918822658871,0.5376452305860909,1.02217167292472e-09,3.816789026700917e-06
RFNG,2.12313771323811e-10,0.701134326078369,0.909625848654059,0.49264280350267897,1.03037799216715e-09,3.850522556728636e-06
SC5D,2.1466255178752802e-10,-0.7126607772199559,-0.504324819444762,-0.9209967349951509,1.0409411869568501e-09,3.893120039218608e-06
LRRK1,2.1544973571569597e-10,0.6630204654185551,0.857989555281808,0.468051375555301,1.04420000185459e-09,3.907396406939862e-06
GAS2L1,2.16202789803136e-10,0.66282328363049,0.854398366038105,0.471248201222875,1.0475698092091e-09,3.921053795869675e-06
HMGCLL1,2.29791410142936e-10,0.655735784154965,0.862260212788395,0.44921135552153496,1.11074014241799e-09,4.167497014352288e-06
1110004E09RIK,2.3032423731919997e-10,0.588679249560913,0.7603567804413991,0.417001718680426,1.1130190162592599e-09,4.1771603680210105e-06
GDPD1,2.3106888083930797e-10,-0.689553432057769,-0.4924585047435,-0.8866483593720379,1.11631998479001e-09,4.190665222901689e-06
AHDC1,2.3168155395830198e-10,0.650285916932117,0.8611112379970179,0.43946059586721503,1.1186838824781099e-09,4.201776662587765e-06
CCDC125,2.32711646943455e-10,0.761062640468448,0.9229266844085509,0.599198596528345,1.12335864492055e-09,4.2204584289665e-06
SNN,2.34925477906293e-10,0.675492833103313,0.8918423543089108,0.459143311897715,1.13283926277813e-09,4.26060846730853e-06
ADD3,2.36217675155135e-10,0.7600918414560799,0.979916394708032,0.540267288204128,1.13846498979897e-09,4.284043756613529e-06
SMAP2,2.36614292020647e-10,0.6083779851393111,0.7861609266690379,0.43059504360958295,1.14007353881149e-09,4.2912368000864534e-06
SIX1,2.36711747635147e-10,0.654792638910326,0.8584997198943759,0.451085557926276,1.14024017400027e-09,4.293004255111027e-06
SIRPA,2.37983067829755e-10,0.656677590808657,0.823221624454572,0.490133557162743,1.14605972335646e-09,4.3160609181604365e-06
FAH,2.40445223257219e-10,0.8193451588915129,1.00639473350208,0.632295584280948,1.1573021679917499e-09,4.360714568992924e-06
TCAF1,2.42710565913496e-10,0.744670822634657,0.9707871144702009,0.5185545307991141,1.16758589480296e-09,4.401798823407163e-06
DENND5B,2.46003400967032e-10,0.604468010243328,0.8136355084083471,0.395300512078308,1.18279896074711e-09,4.461517679938092e-06
PPP1R16A,2.51636502293095e-10,0.598982610160034,0.783898322454461,0.4140668978656071,1.20764212902555e-09,4.563679605587571e-06
FBXL6,2.5478360037557503e-10,0.697880933999384,0.9123898493518199,0.48337201864694795,1.2224220572517e-09,4.620755376411429e-06
TBC1D9B,2.60543865863279e-10,0.645032009112509,0.8501996494601328,0.439864368764885,1.24873772497263e-09,4.725223551296428e-06
ISOC1,2.60818511700935e-10,0.757005475227755,0.9807039292340791,0.533307021221431,1.2497237855239502e-09,4.730204528208158e-06
TGFB3,2.62497165015809e-10,0.7084631540763241,0.831800641969749,0.5851256661829,1.25710287423467e-09,4.760648584726712e-06
RING1,2.6301031551517e-10,0.6121561290646039,0.793637316552271,0.430674941576938,1.2592278464052601e-09,4.769955082183123e-06
TTC4,2.64614815751581e-10,0.605240435449684,0.7912895406597951,0.41919133023957295,1.2665754284694302e-09,4.799054298470673e-06
TGIF2,2.65723150910412e-10,0.768127518741466,0.9080788322493659,0.628176205233567,1.2708742259787e-09,4.819155064911232e-06
POC1A,2.6798975544687597e-10,0.9070177511636609,1.11016993652373,0.703865565803592,1.28103906293741e-09,4.860262204784543e-06
ALDH7A1,2.6810682314275e-10,0.8619353687792779,1.10502852650397,0.618842211054585,1.2812609603470098e-09,4.862385344516914e-06
GADD45G,2.71406152840219e-10,0.7819433385283759,1.01048630407525,0.553400372981504,1.29607810592764e-09,4.922221987910212e-06
HDAC2,2.71421738327811e-10,0.61628541854126,0.798765189073261,0.43380564800926,1.29607810592764e-09,4.92250464631318e-06
DYNAP,2.72061330526176e-10,-1.0078784659155,-0.5378799129599829,-1.4778770188710202,1.29844849747967e-09,4.934104290422728e-06
METTL16,2.7446669019521496e-10,0.827204059447518,1.0747466820507598,0.579661436844277,1.30958376568809e-09,4.977727893380419e-06
PNRC2,2.75284714302755e-10,0.631444874925823,0.816868439885828,0.44602130996581896,1.31279610270701e-09,4.992563578594765e-06
IL17RD,2.8465140650190904e-10,0.8147859075188391,0.9726385130313701,0.6569333020063071,1.3567510928563998e-09,5.162437908318622e-06
GRSF1,2.8883107596296997e-10,0.5983555983951121,0.7758604993617371,0.4208506974284871,1.3759496699932802e-09,5.238240393664423e-06
PLA1A,2.9174699186575e-10,0.7817298488737991,0.9527508682715401,0.610708829476059,1.3880176926750398e-09,5.291123444477242e-06
LDHD,2.92158021938263e-10,0.67659900742709,0.8505929234781359,0.5026050913760449,1.38960867712362e-09,5.298577885872339e-06
RCOR2,2.96627966714796e-10,0.84365815141583,1.0835930957256301,0.6037232071060339,1.41012969969582e-09,5.37964480433954e-06
DCXR,2.9812899841178197e-10,0.872626902230245,1.12357416890488,0.621679635555614,1.4168940029339903e-09,5.406867515196078e-06
EXTL3,3.00488264153261e-10,0.6616028129324599,0.8748462548193822,0.44835937104553797,1.4266112980847e-09,5.449655158683542e-06
ESAM,3.01083983452295e-10,-0.600973381245718,-0.393906435279004,-0.8080403272124329,1.42906546032212e-09,5.4604591238908226e-06
WSB1,3.02889440121157e-10,0.6955401947096589,0.9021882725375829,0.488892116881736,1.43725873522692e-09,5.493202886037303e-06
NR1D2,3.05680777372625e-10,0.631827535376038,0.8495487071586031,0.41410636359347297,1.4501246608501e-09,5.5438265784299275e-06
SEPT6,3.06441732330429e-10,0.713497245584701,0.850629097231636,0.576365393937765,1.4533544083537302e-09,5.55762725754466e-06
PPFIBP2,3.10795021611365e-10,-0.8616572461640508,-0.612096023106665,-1.11121846922144,1.4732301390339098e-09,5.636578511943716e-06
ZWILCH,3.24836742393872e-10,0.8009606407938191,0.993870038402793,0.6080512431848439,1.53657776735922e-09,5.891239160055262e-06
GALM,3.2790816258708e-10,0.6217826049552929,0.7192530669077529,0.5243121430028339,1.5494899522353501e-09,5.946942436679282e-06
ARMCX3,3.2924316091820797e-10,0.7021686923581639,0.8161149711065279,0.5882224136098,1.55539306236328e-09,5.97115396641262e-06
FSCN1,3.29445007719996e-10,1.1310898834621599,1.4622414181419099,0.799938348782408,1.5559413177108999e-09,5.974814660009848e-06
BRIP1,3.30940878490821e-10,0.79767340863975,0.9581464850287479,0.637200332250751,1.5620548718088198e-09,6.00194377230953e-06
SMPD1,3.30997842543079e-10,0.603595626121996,0.814496525750292,0.39269472649369896,1.5620548718088198e-09,6.002976872361281e-06
ALDH4A1,3.33122582104108e-10,0.66175451295826,0.861583334749807,0.46192569116671206,1.5712642780338401e-09,6.041511149040103e-06
ZFP516,3.3951701242567003e-10,0.6934801614281011,0.9086711027914358,0.478289220064766,1.6001768548211903e-09,6.1574805373519514e-06
ZFP213,3.40217352927111e-10,0.601393358965956,0.7884125613335999,0.41437415659831206,1.60284219365615e-09,6.170181912686085e-06
CARMIL1,3.44082260370716e-10,0.614383721239172,0.8052544537796341,0.42351298869871007,1.62042998547996e-09,6.240275874083305e-06
GBP4,3.4441360064815103e-10,0.726006221370742,0.869179185682109,0.5828332570593749,1.6215693305698002e-09,6.246285061354867e-06
POLR3GL,3.46041012343878e-10,0.661529712031646,0.871695986214305,0.4513634378489871,1.6288086685358402e-09,6.275799799868572e-06
SPEN,3.46460408221704e-10,0.636889298605169,0.8294347469243829,0.444343850285955,1.63035961689383e-09,6.283405963508823e-06
IGFBP3,3.47018562902375e-10,-1.5931540407203701,-1.1408600427178799,-2.04544803872285,1.6325625568864999e-09,6.293528656797473e-06
LYRM4,3.55212038288003e-10,0.630927313461218,0.833670275525912,0.42818435139652294,1.67001938519481e-09,6.442125526391223e-06
PHKB,3.55950752053039e-10,0.645189901956535,0.852528722613167,0.4378510812999021,1.6728486237973402e-09,6.4555228392339156e-06
GNE,3.5764077896720005e-10,0.95097436458811,1.16786900811823,0.734079721057985,1.68035574283656e-09,6.48617316734914e-06
